text,target
나 어제 감기땜에 엄청 힘들었잖아. 근데 밤새서 기획안 제출했거든? 근데 상사가 처음부터 다시 해오래.,sadness
아니야. 나는 정말 잘하는게 없는 것 같아.,sadness
근데 또 틀린 소리가 아니야. 다 맞는 소리라서. 난 이렇게 잘하는게 없을까. 나가서 쉬고 싶지만 지금 이거 또 작성하려면 시간이 너무 없다.,sadness
"아. 어제 잠을 못 자서 너무 피곤해서 일찍 퇴근 해보려고 노력하는 중인데, 어떻게 될진 모르겠어.",sadness
그저께 갑자기 의식을 잃어서 동물병원 응급실에 갔었거든. 갔다 와서는 밥도 잘 먹고 괜찮았는데 결국 세상을 떠났어.,sadness
어제 진행했고 집에 있으면 너무 해피가 생각나서 집에 못들어가겠어.,sadness
나도 좋은 곳으로 갔을 거라고 믿어. 그래 고마워.,sadness
지금 혼자서 한 시간 넘도록 기다리고 있어.,angry
계속 연락을 하고 있지만 연락이 안돼.,angry
너무너무 자주 그래. 만날 때마다 이렇게 늦는 건 정말 왜 그러는 걸까?,angry
"늦을 때마다 얘기하지. 근데 그 때마다 미안하다고, 약속 꼭 지키겠다고 하는데 그러면 뭐해. 이제 이렇게 맨날 만날 때마다 늦는 걸.",angry
갑자기 의식이 없어서 응급실 갔는데 결국 떠났어.,sadness
엄마가 쓰러지실까 걱정이야.,sadness
아. 술 먹고 집에 오는 계단에서 넘어지셔서 어제 허리를 다치셨어. 지금 병원에서 입원 치료 중이야.,sadness
장례는 알아보고 있어. 어떻게 해야 될지 모르겠어.,sadness
권태기가 왔다더니 그게 아니었나봐.,sadness
대학교 때 만났어. 정말 사이 좋았는데.,sadness
너무 착한 사람이라 싸울 일이 없었어.,sadness
"두 달이나 지났는데, 아직도 많이 생각 나.",sadness
속상하기보다 화가 나. 술을 일주일에 5일 이상 드셔.,angry
많이 해봤지. 근데 절대 고쳐지지가 않아. 그래서 우리 모두 포기한 상태야.,angry
"몰라! 왜 이렇게 나한테만 업무를 많이 주는지 모르겠어. 아, 정말 그만두고 싶다.",angry
"매일 생각하지. 매일 생각은 하는데, 이직이 마음처럼 쉽지가 않잖아.",sadness
이야기할 사람도 없어.,sadness
그래. 내 얘기 들어줘서 고마워.,sadness
세면대에 그대로 있어. 너무 더러워.,disgust
보고 나도 토할뻔했어!,disgust
물 마셨어. 빨리 잊어야겠어.,disgust
청소 아줌마 만나서 말씀 드렸어.,disgust
아니. 난 지금 괜찮지 않아. 너무 놀랬거든.,fear
"그러니까. 정말 나는 우리나라에 지진이 이렇게 심하게 일어날 줄 몰랐어. 같이 먹던 친구가 발목을 조금 다쳤는데, 심하지는 않아.",fear
응. 그래야될 거 같아. 자꾸 너무 무서운 생각만 들고. 이따 병원이나 약국 가서 약 좀 사먹어야겠어.,fear
아마 그대로 있을거야. 내가 그거 보고 바로 기숙사 방으로 들어왔거든.,disgust
"아, 정말. 왜 이렇게 사람들이 같이 쓰는 공용 화장실을 이렇게 지저분하게 쓰는 거지?",disgust
아 물이라도 좀 마셔야겠다. 아 정말 좀 치우고 살았으면 좋겠다.,disgust
밥 먹다 지진 때문에 뛰어나왔어!,fear
괜찮아. 다행히 다치진 않았어.,neutral
나는 병원 갈 일은 없을 것 같아. 괜찮아.,neutral
집에 가는 중이야. 정말 우울해.,sadness
다 포기하고 싶어. 준비하는게 너무 힘들어.,sadness
부모님께 뭐라고 말씀드려야 될지 모르겠어.,sadness
먹어야 하는데 입맛이 없어.,sadness
나 결국 헤어졌다?,sadness
처음에는 그냥 오빠 동생 하던 사이야.,sadness
마음에 안드는 일은 없었는데 갑자기 일이 이렇게 돼버렸어. 정말 사람의 마음은 알 수 없는 것 같아.,sadness
아우 진짜 누가 화장실에 토해놨어.,disgust
어. 그냥 그대로 있어.,disgust
"아, 아침부터 진짜 기분나뻐.",disgust
으 냉수 마실래. 진짜 사람들 매너없어.,disgust
어. 나가면서 말씀 드릴려고.,disgust
야. 나 어제 진짜 죽는 줄 알았어.,fear
"친구랑 저녁 먹고 있었는데, 지진 난 거야 갑자기!",fear
"어우, 나 너무 놀래서 한참동안 심장이 쿵쿵대는 거야.",fear
갑자기 그러니까 너무 당황스러운거야. 막 사람들 우왕좌왕하고. 내 친구는 막 달려가다가 넘어지면서 발목 다쳤어.,fear
어. 나는 뭐 근데 다행히 다친 데 없어서 괜찮을 거 같아.,neutral
"아, 나 진짜 우리 회사 때문에 미치겠어! 퇴근한지 얼마나 됐다고 또 전화야!",angry
"아, 진짜 일 그만두고 싶어. 아, 지들이 좀 하지 다 나한테 시키고 난리야.",angry
아 1년 채우고 그만 둘려고 했는데. 아. 지금 같아선 진짜 회사 옮기고 싶다.,angry
아 없어. 다들 나 일 시키기 바빠.,angry
그래. 내가 너한테라도 터놓으니까 속이 좀 편하다.,happiness
"잠깐 시간을 좀 갖자고 하더니, 아무래도 그 사람한테 여자가 생긴 거 같아.",sadness
소개팅. 회사 선배가 소개시켜줬어.,sadness
아니 전혀. 우리 3년동안 싸운 적 한번도 없었어.,sadness
이제 두 달 쯤 됐는데 아직도 마음이 좀 그렇다.,sadness
"아, 내 룸메 진짜. 아, 우리 또 싸웠어.",angry
"아, 청소 때문에! 걔가 청소를 하나도 안해, 진짜.",angry
어! 얼마 전에 내가 엄청 뭐라고 했었어. 어 그 때 좀 치우나 싶더니. 아니야!,angry
아 오래됐지. 고등학교 동창이야.,disgust
아 모르겠어. 아직 집 계약기간도 남았고. 아 다른 룸메이트 구하기도 좀 그래.,disgust
"아, 나 망했어. 나 면접 또 떨어졌어.",sadness
"어, 바람 좀 쐬려고. 그냥 밖에 걷고 있어.",sadness
"아, 모르겠어. 지금 진짜 아무것도 하기 싫다.",sadness
"아니. 맨날 떨어졌다는 얘기밖에 못하는데, 이번에 또 뭐라고 말씀드려야 될지 모르겠어.",sadness
"아니. 입맛도 없고, 밥 먹어도 소화도 안 돼.",sadness
"아, 나 진짜. 아, 우리 아빠 또 다쳤어.",angry
아 그 놈의 술때문이지. 어제도 취해서 들어오시다가 집 앞 계단에서 넘어지셔서 허리 다치셨어.,disgust
어. 그냥 병원에 며칠 입원해야 된대.,disgust
말도 마. 안 드시고 들어오시는 날을 손에 꼽아.,angry
해봤지. 걱정되니까. 근데 뭐 바뀌는게 있어야지. 그래서 지금은 가족들 다 포기상태야.,angry
"아, 나 도대체 왜이러니. 어쩜 이렇게 잘하는게 하나도 없어?",sadness
나 나름 진짜 열심히 밤새서 기획안 작성해갔는데 다 다시 해오래.,sadness
아 지금 몸도 안 좋아서 밖에 나가는 것도 좀 그래.,sadness
오늘은 일찍 퇴근하는 것도 글렀어. 기획안 다시 작성해야지.,sadness
아 아니야. 나 진짜 일을 못하나봐. 과장님 말중에 틀린 말이 하나도 없어. 나 어떡해?,sadness
아! 짜증 나. 친구가 안 와.,angry
아. 지금 한 시간도 넘었어.,angry
"아니, 이게 연락을 안받아. 도대체 뭘 어쩌자는 거야.",angry
항상 늦어. 30분은 기본이야.,angry
아니. 처음에는 그냥 신경도 안 썼지. 근데 이게 매번 당연하듯이 늦으니까. 나도 좀 기분이 안좋네.,angry
"어, 나 어떡해. 우리 해피 어제 죽었어.",sadness
학교 선배였어. 마음이 너무 아파.,sadness
우리는 정말 마음이 잘 통했었어.,sadness
두달 정도 됐어. 하루가 일년같아.,sadness
있어서 친구 기다리고 있는데 아직도 안왔어.,angry
"그저께 갑자기 의식이 없어서 응급실 데려갔었거든. 어제는 밥도 먹고 좀 괜찮아지나 싶었는데, 결국 그렇게 그냥 갔어.",sadness
한 두 번이 아니야. 시간 개념이 없어.,angry
아니. 부모님 두 분 다 말씀도 없으시고 너무 슬퍼하셔.,sadness
얘기했지. 이젠 말도 하기 싫어.,angry
어. 아직 안 했어. 뭘 어떻게 해야 될지 모르겠다.,sadness
갑자기 아파서 슬픔이 더 큰 것 같아.,sadness
실감이 안나. 지금도 집 문 열면 뛰어 나올 거 같아.,sadness
엄마가 계속 울고만 계셔. 쓰러질까 봐 걱정이야.,sadness
아빠가 알아보고 계셔. 너무 슬프다.,sadness
해피가 좋은 곳에 가서 행복하게 지냈으면 좋겠어.,sadness
청소 아줌마가 치우려고 하시는 거 같아. 너무 더러워.,disgust
정말 놀랐어! 자꾸 생각나. 밥 못먹겠어.,disgust
어 진짜 사람들 왜 그러니. 어우 너무 싫어 진짜!,angry
아줌마가 곧 청소하실 거 같으니까 괜찮을 거 같아.,neutral
너무 우울해서 그냥 혼자 걷고 있어.,sadness
또 떨어질까봐 다른 회사 준비하는 것도 무서워.,sadness
부모님은 기대하고 계시는데 떨어졌다는 말도 못하겠어!,sadness
지금은 아무 생각도 없어. 배도 고프지 않아.,sadness
밤새서 힘들게 작성한 서류를 다시 해오래. 너무 우울해.,sadness
서류 다시 작성해야 돼서 밖에 나갈 시간도 없어.,sadness
빨리 마치고 나도 집에 가서 쉬고 싶어. 너무 힘들다.,sadness
아니야. 난 정말 잘하는게 없는 것 같아.,sadness
아무리 청소를 하라고 해도 말을 안들어. 너무 더러워!,angry
화 냈는데도 그 때뿐이야. 고쳐지지 않아.,disgust
고등학교 동창이야. 깔끔한줄 알았는데 내가 잘못 봤나봐.,disgust
지금 어떻게 해야 되나 고민중이야. 따로 살고 싶어.,disgust
나 지진 처음 느껴봤어. 정말 놀랐어.,fear
정말 무섭더라. 난 다치진 않았어.,fear
친구가 발목을 조금 다쳤는데 친구도 많이 놀란 것 같아.,sadness
놀란 건 많이 진정돼서 괜찮을 것 같아. 고마워.,happiness
지금 그대로 있어. 자꾸 생각나! 더러워!,disgust
다른 층 화장실 갔다 왔어. 지금 화장실 가기가 무서워.,disgust
변기도 있는데 왜 세면대에 토를 하는지 모르겠어.,disgust
들어오면서 전화했어. 바로 청소하신대.,disgust
월급도 조금 주면서 왜 집에서까지 일을 시키는지 모르겠어!,angry
지금 틈틈히 다른 회사 알아보고 있어.,angry
"친한 언니 있는데, 그 언니도 힘들어해.",sadness
너한테 얘기하고 나면 조금 풀리는 것 같아.,happiness
술 먹고 계단에서 또 넘어졌대.,disgust
"크게 다치진 않았는데, 한 두 번이 아니니까 정말 짜증나!",angry
거의 매일 드셔. 알콜 중독자같아. 꼴 보기 싫어!,angry
우리 가족 모두 포기야. 이러다 따로 살 것 같아.,sadness
한 시간 기다렸나봐. 다리도 아프고 짜증나!,angry
"전화는 안 받고, 문자로는 금방 온다더니 깜깜무소식이야.",angry
자주 그래. 얘랑 또 약속을 잡은 내가 바보지.,angry
미안하다 고친다 해도 매번 똑같아. 못고치는 것 같아.,angry
응. 건강했는데 갑자기 왜 이런건지 모르겠어.,sadness
우리 가족 모두 힘들어해. 15년이나 같이 살았잖아.,sadness
장례 준비할 정신이 없어. 준비해야 하는데.,sadness
우리 해피는 귀여워서 하늘에서 사랑 받을거야.,sadness
마음이 변한거지 뭐. 슬프다.,sadness
알바하다가 만났어. 추억이 많아서 더 힘들어.,sadness
항상 나를 이해해줘서 싸울 일이 한 번도 없었어.,sadness
두달이나 지났는데 아직도 매일 보고싶어.,sadness
갑자기 시간을 갖자고 하더니 아무래도 다른 여자가 생긴 거 같더라고.,sadness
예전에 같이 일하던 사람이었어.,sadness
아니 전혀. 3년동안 한번도 싸운 적이 없었어.,sadness
"아, 나 요새 룸메랑 맨날 싸우는 거 같아.",angry
청소를 안 해. 엄청 지저분해.,angry
"얼마전에 내가 엄청 크게 화냈었거든. 그때는 미안하다면서 좀 치우더니, 얼마 안갔어.",disgust
10년도 넘었지. 고등학교 동창이거든.,disgust
아 그거 빼고는 괜찮은데 진짜 어떡해야될 지 모르겠다.,disgust
"아, 나 마지막 면접까지 다 떨어졌어.",sadness
그냥 걷고 있었어. 너무 답답해서.,sadness
"아, 해야되는데 진짜 너무 힘들다.",sadness
아니. 나 요새 면접 보는 것도 말씀 안 드렸어. 계속 떨어지는데 이걸 말씀드리기가 좀 그렇더라고.,sadness
입맛이 없어. 밥먹기 싫다.,sadness
내가 잘하는 게 있기는 한 걸까?,sadness
나 진짜 열심히 밤새가면서 기획안 작성했거든. 아 근데 다 다시해오래.,sadness
"아, 지금 감기기운 있어서 찬바람 쐬면 더 안좋아질 것 같아.",sadness
"어, 오늘은 야근해야지. 기획안 다시 내야되는데.",sadness
헤어진 지는 벌써 두 달이나 됐어. 늦게 얘기한 거야.,sadness
아니. 가족들도 지금 너무 슬퍼하고 있어.,sadness
병원에서 추천해준 절차대로 했는데 그래도 마음이 편하지가 않아.,sadness
그래. 그래도 15년이면 오래 살았으니까 마음 추스리려고.,sadness
"연락을 해봤는데, 늦잠 잤다고 하니까 뭐라고 할 말이 없네. 지금 오는 중이래.",disgust
자주 약속시간때마다 잠수를 타는 친구야. 그래서 맨날 청개구리라고 놀리는데 이게 잘 안고치나봐.,angry
"한 달 전에 진지하게 약속 시간은 지키자고 벌금 같은 거 만들겠다고 했는데도, 지금 이러는 거야.",angry
벌써 쉬고 왔지. 근데 그것도 오래 있으면 눈치 보여서 금방 들어왔어. 빨리 일 해야 돼.,sadness
그래. 열심히 노력하다 보면 나도 언젠가는 멋진 시니어가 될 수 있을 거야. 그치?,neutral
"한 달 전에 진짜 심각하게 이러지 말자고 했는데, 말로는 고친다고 했어 분명히.",angry
"고등학교 때부터 엄청 친했어. 그래서 모르는 사람 보다는 나을 거라고 생각했는데, 규칙이 너무 없다, 지금.",angry
아직 계약을 한 지가 얼마 안돼서 그렇게 쉽게 나가라고 할 수는 없어. 지금 자취방 구하기 어렵단 말이야.,sadness
계단에서 허리를 삐끗하셨대. 지금은 병원에 입원했어.,sadness
안 먹는 날을 생각하는 게 더 빠를 거야. 항상 술을 드시고 집에 와.,sadness
"가족 회의 때 자주 술을 먹지 말자고 말하는데, 아빠가 그 말을 듣질 않으셔. 다들 포기했어.",sadness
나 아직 신입사원이야. 어떻게 이직을 하겠어.,sadness
"그래, 고마워. 회사 안에 털어놓을 수 있는 사람이 없었어. 나는 참 외롭다.",sadness
그래 그럴게. 너는 항상 내 편이니까.,happiness
그렇게 갑자기 지진이 오면 행동 지침을 지킬 수가 없어. 그냥 피하기 바빠. 내 친구도 피하다가 발목을 다쳤어.,fear
